Open Time,Open,High,Low,Close Price,Volume
2020-04-18,42.16,44.46,41.97,44.12,618666.97
2020-04-19,44.13,44.3,41.5,42.23,721781.477
2020-04-20,42.2,43.25,39.54,40.19,868956.977
2020-04-21,40.19,41.35,40.0,40.59,584108.609
2020-04-22,40.57,42.46,40.28,41.83,543528.767
2020-04-23,41.83,43.98,40.94,43.0,900219.801
2020-04-24,43.0,45.06,42.86,44.59,1159409.673
2020-04-25,44.59,45.67,43.9,44.41,1046864.832
2020-04-26,44.41,45.45,43.62,44.56,754525.085
2020-04-27,44.58,45.29,43.2,44.53,679362.605
2020-04-28,44.5,46.2,43.46,45.75,756146.843
2020-04-29,45.75,50.16,45.67,48.85,1821735.765
2020-04-30,48.84,50.89,45.61,46.39,1787959.771
2020-05-01,46.37,48.35,46.36,47.11,793918.34
2020-05-02,47.11,49.71,46.77,49.22,728683.621
2020-05-03,49.24,50.09,46.59,48.11,1038104.995
2020-05-04,48.12,48.24,45.16,47.0,1132834.533
2020-05-05,46.99,47.79,45.66,46.58,693477.288
2020-05-06,46.58,47.6,44.45,44.95,643145.403
2020-05-07,44.94,48.3,44.29,47.39,1032222.714
2020-05-08,47.39,48.51,46.35,47.75,866151.502
2020-05-09,47.72,49.21,46.82,47.0,1189422.448
2020-05-10,47.0,47.08,39.0,42.04,1942988.152
2020-05-11,42.04,42.86,39.24,41.51,1038174.698
2020-05-12,41.49,42.86,41.22,42.2,740169.862
2020-05-13,42.2,43.77,41.88,43.19,547383.902
2020-05-14,43.17,44.4,42.18,43.98,614400.126
2020-05-15,43.96,44.13,41.78,42.72,626020.859
2020-05-16,42.73,43.89,42.47,43.26,559203.547
2020-05-17,43.26,44.52,43.1,43.68,449103.438
2020-05-18,43.68,46.61,43.63,45.35,881373.275
2020-05-19,45.34,45.83,44.08,45.75,522733.736
2020-05-20,45.72,46.16,43.09,44.26,717318.939
2020-05-21,44.25,44.64,41.59,42.72,756210.608
2020-05-22,42.73,44.7,42.33,44.23,552276.041
2020-05-23,44.23,44.73,43.65,43.84,360879.101
2020-05-24,43.84,44.55,41.97,42.04,490552.496
2020-05-25,42.05,43.33,41.63,42.97,459224.491
2020-05-26,42.98,43.08,41.72,42.25,371842.37
2020-05-27,42.25,44.04,42.2,43.86,420442.967
2020-05-28,43.87,44.92,43.13,44.77,388725.011
2020-05-29,44.77,45.33,44.18,44.53,385714.208
2020-05-30,44.51,48.27,44.17,47.77,745144.83
2020-05-31,47.77,47.88,45.1,45.65,719423.627
2020-06-01,45.64,48.89,45.38,48.38,927443.804
2020-06-02,48.37,50.06,43.7,46.0,1222979.176
2020-06-03,46.0,47.57,45.28,47.18,714620.147
2020-06-04,47.2,48.14,46.25,47.49,845405.123
2020-06-05,47.49,48.03,46.43,46.84,621559.174
2020-06-06,46.84,47.3,46.1,46.8,405456.161
2020-06-07,46.82,47.0,45.08,46.63,640220.28
2020-06-08,46.63,46.84,45.98,46.48,384909.073
2020-06-09,46.47,46.88,45.3,45.9,487133.695
2020-06-10,45.91,47.25,45.68,46.7,580202.563
2020-06-11,46.69,46.99,41.86,43.23,758938.766
2020-06-12,43.22,45.39,42.77,44.76,473526.629
2020-06-13,44.76,45.25,44.28,45.11,327477.706
2020-06-14,45.11,45.14,43.55,44.03,316390.306
2020-06-15,44.05,44.11,41.7,43.74,530926.697
2020-06-16,43.74,44.22,43.28,43.87,287345.9
2020-06-17,43.88,45.06,43.01,44.06,542801.204
2020-06-18,44.06,44.27,42.89,43.44,289279.371
2020-06-19,43.45,43.8,42.58,42.89,364043.932
2020-06-20,42.89,43.88,42.22,43.58,304930.613
2020-06-21,43.58,43.86,42.91,43.04,201921.073
2020-06-22,43.04,44.7,42.96,44.34,384921.153
2020-06-23,44.34,44.52,43.91,44.23,249083.336
2020-06-24,44.22,44.74,42.07,42.65,569436.144
2020-06-25,42.65,43.05,41.6,42.35,290719.624
2020-06-26,42.35,43.6,41.36,43.12,675315.879
2020-06-27,43.12,43.17,38.94,41.06,742733.163
2020-06-28,41.05,42.05,40.43,41.37,378517.22
2020-06-29,41.37,42.33,40.59,41.88,513348.652
2020-06-30,41.89,42.09,40.75,41.19,307520.398
2020-07-01,41.19,42.04,40.96,41.76,333486.282
2020-07-02,41.78,41.9,40.27,41.04,466479.653
2020-07-03,41.03,41.72,40.89,41.16,297792.219
2020-07-04,41.15,42.25,41.06,42.14,461625.885
2020-07-05,42.14,42.23,40.72,41.6,423079.296
2020-07-06,41.59,44.38,41.52,44.09,593198.71
2020-07-07,44.08,44.54,43.06,43.42,425469.372
2020-07-08,43.42,45.66,43.12,45.39,836723.839
2020-07-09,45.39,45.98,43.63,44.37,945542.413
2020-07-10,44.37,44.69,43.45,44.36,517516.307
2020-07-11,44.36,44.84,43.81,44.73,395085.883
2020-07-12,44.73,45.41,43.69,44.78,690730.96
2020-07-13,44.79,45.68,42.55,43.95,1009908.617
2020-07-14,43.94,44.13,42.88,43.93,587941.579
2020-07-15,43.94,44.12,42.91,43.37,457458.126
2020-07-16,43.37,43.54,40.8,42.12,756081.598
2020-07-17,42.12,42.53,41.65,41.93,442280.646
2020-07-18,41.91,42.94,41.75,42.49,355686.999
2020-07-19,42.49,42.9,41.84,42.69,333980.41
2020-07-20,42.69,42.84,41.34,41.95,398330.73
2020-07-21,41.95,44.13,41.88,43.79,672708.649
2020-07-22,43.79,45.18,43.22,45.03,589440.16
2020-07-23,45.03,45.8,44.49,45.0,842831.98
2020-07-24,45.01,45.03,44.0,44.18,638390.46
2020-07-25,44.19,49.66,44.11,49.22,2486589.073
2020-07-26,49.22,50.9,47.26,48.13,2451319.852
2020-07-27,48.14,56.1,46.7,53.41,3945312.35
2020-07-28,53.41,58.35,51.6,55.79,4755599.984
2020-07-29,55.8,57.04,54.65,55.19,2176931.227
2020-07-30,55.2,58.73,53.95,56.82,2447266.605
2020-07-31,56.83,59.37,55.85,58.22,1800745.758
2020-08-01,58.22,62.51,57.59,61.68,2718035.185
2020-08-02,61.69,65.43,51.0,56.84,3762472.647
2020-08-03,56.84,60.12,55.7,58.57,1710164.404
2020-08-04,58.54,59.7,56.36,57.69,1548717.024
2020-08-05,57.69,59.88,56.81,58.91,1860999.03
2020-08-06,58.91,60.83,57.76,59.13,1959152.648
2020-08-07,59.13,61.17,54.59,57.2,2087286.232
2020-08-08,57.24,58.64,56.51,58.53,853817.599
2020-08-09,58.53,58.8,55.84,57.04,933965.373
2020-08-10,57.03,59.53,56.19,58.36,1570329.009
2020-08-11,58.35,59.8,52.33,54.14,1899468.289
2020-08-12,54.12,55.13,51.51,54.57,1180956.472
2020-08-13,54.58,57.4,51.85,57.2,2041261.893
2020-08-14,57.2,57.96,55.88,56.86,1763149.645
2020-08-15,56.85,61.08,56.51,59.89,2581491.523
2020-08-16,59.93,64.83,57.6,64.02,3641865.023
2020-08-17,64.02,69.08,61.31,67.32,4660661.396
2020-08-18,67.34,68.56,63.3,65.51,3990551.031
2020-08-19,65.5,67.26,58.75,62.13,3267905.641
2020-08-20,62.15,63.78,61.02,62.87,1763007.622
2020-08-21,62.88,64.0,58.81,59.23,2044205.03
2020-08-22,59.25,60.61,57.8,60.28,1170891.764
2020-08-23,60.27,61.7,58.06,60.62,1096453.667
2020-08-24,60.62,63.09,60.02,62.11,1341328.691
2020-08-25,62.1,62.38,56.65,58.36,2141069.74
2020-08-26,58.36,59.21,57.04,58.2,1470618.167
2020-08-27,58.2,59.36,53.85,56.16,1812016.056
2020-08-28,56.17,58.33,55.37,57.4,986124.913
2020-08-29,57.45,58.25,56.97,57.01,798103.459
2020-08-30,57.01,63.07,56.96,62.99,1528564.383
2020-08-31,63.0,63.77,60.58,61.01,1674264.677
2020-09-01,61.0,64.5,59.75,62.76,2301004.148
2020-09-02,62.75,63.3,56.2,58.09,1896107.486
2020-09-03,58.11,58.71,45.08,47.28,2159754.988
2020-09-04,47.28,52.36,46.12,50.3,2576694.094
2020-09-05,50.3,51.31,45.06,47.83,1852494.656
2020-09-06,47.84,49.22,46.26,47.91,1111385.985
2020-09-07,47.9,49.21,45.18,48.88,1306343.575
2020-09-08,48.88,49.38,45.95,47.46,1296282.933
2020-09-09,47.46,48.84,46.51,47.84,733485.399
2020-09-10,47.83,49.45,47.78,48.68,792947.663
2020-09-11,48.67,49.44,47.36,48.96,680173.186
2020-09-12,48.94,51.37,48.4,50.87,741652.12
2020-09-13,50.86,51.12,47.27,48.19,876356.425
2020-09-14,48.18,49.67,47.09,49.12,837579.97
2020-09-15,49.14,50.39,48.1,48.33,981141.236
2020-09-16,48.33,48.75,46.94,47.74,802130.757
2020-09-17,47.74,49.73,47.62,48.88,690689.811
2020-09-18,48.88,49.12,47.48,48.59,500056.784
2020-09-19,48.59,49.08,47.96,48.56,410834.385
2020-09-20,48.55,48.57,46.17,47.1,687438.696
2020-09-21,47.11,47.69,41.51,43.15,1315111.858
2020-09-22,43.15,44.82,42.74,44.47,701448.096
2020-09-23,44.46,45.19,42.21,43.0,870968.35
2020-09-24,42.99,45.28,42.55,44.94,750418.361
2020-09-25,44.93,46.59,43.96,46.04,822082.422
2020-09-26,46.03,46.57,45.08,46.02,499553.83
2020-09-27,46.02,46.64,44.51,46.04,646779.716
2020-09-28,46.05,47.19,44.73,45.23,748666.914
2020-09-29,45.23,45.88,44.93,45.69,506773.525
2020-09-30,45.68,46.75,45.42,46.29,490985.096
2020-10-01,46.28,48.5,45.15,46.27,1071424.286
2020-10-02,46.27,46.99,43.17,44.91,995480.795
2020-10-03,44.92,45.98,44.73,45.5,313185.734
2020-10-04,45.51,47.09,45.28,46.7,375687.555
2020-10-05,46.69,47.1,45.51,46.32,416752.691
2020-10-06,46.33,48.25,45.48,46.02,852953.323
2020-10-07,46.02,46.96,45.0,46.58,624105.371
2020-10-08,46.57,47.53,45.36,47.24,715479.784
2020-10-09,47.22,48.26,46.62,47.8,801026.709
2020-10-10,47.8,50.79,47.76,48.93,967719.907
2020-10-11,48.93,51.3,48.68,50.51,1128406.506
2020-10-12,50.51,51.58,49.16,50.64,1453327.147
2020-10-13,50.64,50.77,48.77,49.93,1159048.634
2020-10-14,49.94,51.11,49.31,49.84,1304710.98
2020-10-15,49.84,50.27,48.8,49.57,1021573.987
2020-10-16,49.57,49.9,45.5,47.58,1346942.39
2020-10-17,47.59,47.64,46.22,46.92,545267.582
2020-10-18,46.91,47.99,46.76,47.52,349908.775
2020-10-19,47.52,48.46,46.76,48.01,762678.659
2020-10-20,48.0,48.48,46.37,46.91,949189.075
2020-10-21,46.91,55.06,46.89,53.04,3083156.196
2020-10-22,53.04,56.35,53.02,54.4,2948546.29
2020-10-23,54.4,57.03,53.07,55.5,2368034.172
2020-10-24,55.5,59.73,54.87,59.25,2318065.532
2020-10-25,59.25,60.07,56.55,58.86,2277059.171
2020-10-26,58.86,59.37,54.97,56.84,2708097.796
2020-10-27,56.83,59.14,56.51,57.95,2246632.382
2020-10-28,57.95,60.62,54.72,55.78,2850857.824
2020-10-29,55.78,56.59,53.36,54.91,1801333.875
2020-10-30,54.92,55.82,52.13,54.01,1720301.503
2020-10-31,54.02,56.5,53.61,55.71,1486080.84
2020-11-01,55.71,56.23,54.07,55.6,925187.053
2020-11-02,55.61,56.82,53.02,53.8,1545138.137
2020-11-03,53.82,54.4,51.0,53.97,1478446.773
2020-11-04,53.97,55.2,51.61,54.69,1934417.957
2020-11-05,54.72,59.8,54.65,58.99,2802829.751
2020-11-06,58.99,63.81,58.63,63.28,3638509.399
2020-11-07,63.31,64.94,57.06,58.98,3450081.781
2020-11-08,58.99,62.07,58.57,61.05,1694542.556
2020-11-09,61.04,62.0,57.5,59.28,2325932.165
2020-11-10,59.29,59.66,57.0,58.01,1675689.503
2020-11-11,58.0,60.61,57.84,59.35,2217745.851
2020-11-12,59.35,60.89,57.55,60.82,2408993.613
2020-11-13,60.81,66.72,60.16,66.02,4433657.557
2020-11-14,66.02,66.37,61.5,63.86,2210781.921
2020-11-15,63.85,64.47,61.0,62.34,1580860.843
2020-11-16,62.34,74.63,62.1,73.86,6007623.228
2020-11-17,73.86,77.2,71.25,76.48,5504337.267
2020-11-18,76.47,77.39,67.3,73.44,5668647.589
2020-11-19,73.46,83.46,71.51,81.58,6066646.194
2020-11-20,81.57,85.72,80.07,82.64,4867968.519
2020-11-21,82.65,88.73,80.1,87.32,5478401.293
2020-11-22,87.35,88.3,77.6,82.95,4705897.092
2020-11-23,82.94,91.28,81.04,89.21,5246031.319
2020-11-24,89.17,94.5,85.48,89.47,5833777.648
2020-11-25,89.46,90.94,78.0,81.83,3694621.832
2020-11-26,81.85,83.34,64.45,71.06,7319728.034
2020-11-27,71.05,73.56,65.3,69.22,3650595.196
2020-11-28,69.19,74.98,68.27,72.64,3273194.782
2020-11-29,72.66,81.12,71.49,78.95,3552312.473
2020-11-30,78.95,88.68,76.67,87.75,4637018.262
2020-12-01,87.77,93.2,79.3,85.16,7918179.223
2020-12-02,85.15,90.75,82.62,88.98,4086326.425
2020-12-03,89.0,91.5,85.5,89.05,3797959.567
2020-12-04,89.05,89.97,77.54,79.54,3395213.278
2020-12-05,79.54,84.29,78.64,83.21,1946193.719
2020-12-06,83.22,85.27,80.36,83.64,1715505.48
2020-12-07,83.62,87.01,81.78,83.43,2536058.718
2020-12-08,83.46,84.85,75.38,76.74,2521838.944
2020-12-09,76.76,78.18,72.12,77.41,2502057.619
2020-12-10,77.4,77.65,73.11,74.73,1593866.494
2020-12-11,74.74,75.12,69.8,72.22,2599196.229
2020-12-12,72.21,77.56,71.99,76.63,1774905.153
2020-12-13,76.64,84.37,75.48,82.3,2363064.632
2020-12-14,82.28,83.0,79.13,82.38,2297953.554
2020-12-15,82.37,85.0,80.41,81.35,2548882.483
2020-12-16,81.39,93.45,78.33,93.05,4756813.74
2020-12-17,93.03,110.0,90.52,101.09,10810004.404
2020-12-18,101.09,113.02,99.21,109.43,7337280.897
2020-12-19,109.45,124.42,105.47,119.91,6361308.528
2020-12-20,119.92,123.34,110.0,114.68,6162094.03
2020-12-21,114.67,118.86,100.43,104.57,8098408.711
2020-12-22,104.6,114.74,98.39,114.37,7090188.752
2020-12-23,114.33,117.5,94.94,102.5,8981367.086
2020-12-24,102.44,112.44,98.66,111.25,5403149.019
2020-12-25,111.24,128.8,108.37,127.96,6734096.834
2020-12-26,127.87,135.39,125.11,129.79,7237393.522
2020-12-27,129.8,139.63,121.83,127.99,8863865.403
2020-12-28,127.97,137.58,126.44,130.04,5068093.822
2020-12-29,130.04,131.09,120.1,129.05,4358835.964
2020-12-30,129.04,133.29,122.73,130.21,3857615.453
2020-12-31,130.21,130.56,121.89,124.36,3004910.831
2021-01-01,124.37,134.23,123.07,126.31,3818243.55
2021-01-02,126.32,142.39,123.23,137.08,5716443.97
2021-01-03,137.09,165.99,135.55,161.97,9070260.102
2021-01-04,161.87,174.65,139.5,155.58,8310498.048
2021-01-05,155.58,163.42,146.54,158.6,4042152.23
2021-01-06,158.64,170.49,155.18,169.18,4017916.796
2021-01-07,169.2,182.13,161.83,169.65,6034438.23
2021-01-08,169.7,182.5,149.61,172.47,7460104.24
2021-01-09,172.5,179.54,163.58,177.56,4404269.027
2021-01-10,177.51,186.61,162.1,170.36,5920578.79
2021-01-11,170.31,171.06,112.55,139.06,11343644.875
2021-01-12,139.07,147.0,128.15,133.48,5077347.884
2021-01-13,133.55,148.59,126.0,147.63,3735324.722
2021-01-14,147.55,157.12,143.66,152.64,3461480.927
2021-01-15,152.61,156.0,130.33,143.54,3931814.915
2021-01-16,143.56,152.95,139.42,143.65,3039715.156
2021-01-17,143.65,147.24,136.36,142.91,2347455.834
2021-01-18,142.92,155.22,138.58,152.09,3147254.898
2021-01-19,152.1,166.49,150.53,151.85,3933726.523
2021-01-20,151.94,156.38,138.19,149.81,3303965.894
2021-01-21,149.84,150.44,125.67,129.83,4014496.661
2021-01-22,129.8,142.01,122.67,137.72,3697571.481
2021-01-23,137.71,143.78,135.12,137.78,2032285.389
2021-01-24,137.76,142.85,133.75,141.18,1630047.454
2021-01-25,141.17,147.8,136.7,137.14,2537596.595
2021-01-26,137.14,139.89,128.36,134.77,2044496.235
2021-01-27,134.83,135.13,118.15,122.39,3005204.307
2021-01-28,122.43,136.0,120.76,133.43,2094813.806
2021-01-29,133.43,146.03,131.59,134.84,3528268.555
2021-01-30,134.84,136.43,128.1,133.54,1879905.724
2021-01-31,133.51,135.25,125.77,129.53,1383297.359
2021-02-01,129.53,136.99,126.06,132.23,1736371.634
2021-02-02,132.22,146.78,132.09,142.26,3351095.745
2021-02-03,142.29,157.19,142.2,156.29,3451654.888
2021-02-04,156.3,159.45,141.27,145.28,3655266.041
2021-02-05,145.26,157.46,143.68,155.28,3104966.936
2021-02-06,155.34,164.76,150.0,155.76,3695828.978
2021-02-07,155.79,157.73,145.37,150.91,2497926.958
2021-02-08,150.93,170.0,148.01,167.71,3594750.493
2021-02-09,167.71,185.14,164.55,182.06,3873541.29
2021-02-10,182.1,196.15,167.7,181.82,5895651.942
2021-02-11,181.8,194.28,175.99,184.12,3211022.92
2021-02-12,184.21,200.48,176.88,197.04,4140831.613
2021-02-13,197.04,229.67,191.47,226.27,6892096.978
2021-02-14,226.28,231.37,208.19,213.79,3927171.349
2021-02-15,213.87,220.38,184.3,208.18,4768459.723
2021-02-16,208.22,223.01,200.17,210.56,3536521.163
2021-02-17,210.53,238.0,203.67,237.59,4363053.193
2021-02-18,237.58,239.51,221.57,226.8,2994122.224
2021-02-19,226.85,242.92,220.5,236.78,3102860.212
2021-02-20,236.84,248.0,213.14,227.07,3623486.609
2021-02-21,227.06,234.02,220.5,227.49,2452248.355
2021-02-22,227.53,227.72,173.0,208.18,5484931.296
2021-02-23,208.21,208.94,156.04,177.61,7767866.398
2021-02-24,177.56,189.67,169.23,181.45,3467642.815
2021-02-25,181.42,205.43,175.09,179.5,4765918.686
2021-02-26,179.58,183.02,162.74,170.3,4506211.347
2021-02-27,170.32,180.5,167.17,171.9,2503435.858
2021-02-28,171.85,173.13,153.01,165.36,3423412.316
2021-03-01,165.35,176.66,163.48,176.05,2483592.321
2021-03-02,176.1,185.41,170.87,179.27,3026032.912
2021-03-03,179.2,196.84,177.0,187.72,3735524.143
2021-03-04,187.81,194.62,177.11,180.82,3314267.523
2021-03-05,180.84,183.73,168.62,180.36,2680745.695
2021-03-06,180.27,184.76,174.8,182.99,2142190.147
2021-03-07,183.02,192.29,182.42,190.96,1874921.157
2021-03-08,190.95,195.56,179.76,192.07,2763366.352
2021-03-09,192.08,205.4,189.28,203.98,3247301.204
2021-03-10,203.98,208.5,191.58,200.52,4156211.361
2021-03-11,200.53,203.89,191.34,201.57,3089656.838
2021-03-12,201.61,224.47,198.66,221.13,5796039.138
2021-03-13,221.05,230.54,212.8,226.34,3226225.769
2021-03-14,226.38,228.43,213.95,214.08,2169604.176
2021-03-15,214.07,223.1,197.8,200.74,3754136.651
2021-03-16,200.72,205.27,191.05,201.83,2698395.257
2021-03-17,201.85,207.26,194.33,206.13,2327459.93
2021-03-18,206.13,208.46,199.25,199.98,2047913.721
2021-03-19,199.98,205.33,196.02,200.15,1413743.157
2021-03-20,200.16,206.68,199.1,200.34,1377882.134
2021-03-21,200.33,202.14,192.12,195.52,1541566.144
2021-03-22,195.54,199.23,184.37,185.71,2146245.87
2021-03-23,185.74,189.58,181.27,185.99,1616527.223
2021-03-24,185.97,197.29,171.5,176.15,3118745.458
2021-03-25,176.17,178.43,168.03,171.66,2467408.278
2021-03-26,171.68,183.99,171.55,183.63,1876116.511
2021-03-27,183.64,186.37,177.84,184.3,1295119.909
2021-03-28,184.3,187.48,180.07,184.4,1144159.305
2021-03-29,184.4,197.88,182.65,193.95,2165278.372
2021-03-30,193.95,200.56,190.6,195.95,2156106.089
2021-03-31,195.93,199.38,186.92,197.01,2492341.529
2021-04-01,197.01,205.56,194.13,203.15,2582588.453
2021-04-02,203.16,214.18,201.21,211.96,2767026.209
2021-04-03,211.93,218.78,195.05,195.52,3126390.691
2021-04-04,195.48,205.13,192.0,202.66,1673316.389
2021-04-05,202.66,225.92,198.33,221.84,4320889.414
2021-04-06,221.85,245.43,212.13,237.52,7429092.871
2021-04-07,237.54,243.74,210.77,219.36,6578487.857
2021-04-08,219.31,228.49,217.3,226.45,2596891.821
2021-04-09,226.45,229.34,219.0,221.35,1902674.962
2021-04-10,221.35,257.92,219.45,257.13,5058482.27
2021-04-11,257.12,264.0,245.11,252.85,4322666.171
2021-04-12,252.84,260.0,240.0,244.92,3426899.12
2021-04-13,244.92,274.65,244.87,267.99,4745925.113
2021-04-14,268.0,284.48,254.99,279.54,6330946.728
2021-04-15,279.54,291.91,266.67,286.11,4097143.812
2021-04-16,286.13,317.99,265.0,308.74,8700816.851
2021-04-17,308.76,336.09,296.62,301.49,7092881.941
2021-04-18,301.48,305.62,225.7,273.71,9805838.326
2021-04-19,273.61,282.2,250.67,261.61,5311192.422
2021-04-20,261.64,273.0,234.09,260.88,5741953.843
2021-04-21,260.85,277.36,251.01,257.99,4552080.559
2021-04-22,257.96,290.0,239.64,252.64,6852337.565
2021-04-23,252.68,257.36,205.0,241.38,7249020.035
2021-04-24,241.36,241.48,220.48,225.02,3266941.35
2021-04-25,225.06,235.89,210.56,223.96,2875488.283
2021-04-26,223.92,248.45,221.1,247.64,3326950.229
2021-04-27,247.59,263.37,243.84,259.92,2817437.937
2021-04-28,259.86,267.11,248.3,258.69,2577267.353
2021-04-29,258.68,263.0,248.66,255.43,2059803.537
2021-04-30,255.43,273.94,252.81,271.43,2448032.17
2021-05-01,271.43,279.0,266.05,277.1,1992837.997
2021-05-02,277.1,277.86,265.21,269.11,1886231.254
2021-05-03,269.1,300.34,268.68,294.95,3472003.392
2021-05-04,295.01,328.34,268.72,305.52,9505052.61
2021-05-05,305.5,360.8,300.72,356.76,7776301.08
2021-05-06,356.75,366.31,316.71,354.94,6783792.769
2021-05-07,354.9,374.0,333.91,344.91,7076733.49
2021-05-08,345.0,357.39,334.5,347.76,3165282.237
2021-05-09,347.77,390.0,334.1,388.49,6164237.405
