Open Time,Open,High,Low,Close Price,Volume
2020-01-31,0.0545,0.05559,0.05209,0.05387,244632854.0
2020-02-01,0.05383,0.05745,0.05304,0.0562,372594843.0
2020-02-02,0.05616,0.0596,0.05484,0.05583,481355438.0
2020-02-03,0.05577,0.05808,0.05526,0.05718,337457383.0
2020-02-04,0.05718,0.05789,0.05406,0.05601,267287553.0
2020-02-05,0.05605,0.06028,0.05572,0.05949,293624089.0
2020-02-06,0.05947,0.06115,0.0572,0.06014,285964483.0
2020-02-07,0.06016,0.06306,0.05966,0.06014,301494128.0
2020-02-08,0.06015,0.06147,0.0569,0.06018,258763669.0
2020-02-09,0.06014,0.06261,0.0601,0.06194,219182975.0
2020-02-10,0.06194,0.06246,0.05818,0.06029,246284094.0
2020-02-11,0.0603,0.06364,0.05901,0.06357,316957344.0
2020-02-12,0.06352,0.0709,0.06351,0.06825,552763234.0
2020-02-13,0.06829,0.07256,0.06476,0.06882,688219788.0
2020-02-14,0.06883,0.0715,0.06709,0.07082,491638895.0
2020-02-15,0.07082,0.0715,0.06189,0.06433,493739507.0
2020-02-16,0.0643,0.06717,0.05635,0.06159,519254402.0
2020-02-17,0.06156,0.06286,0.05567,0.06024,480135119.0
2020-02-18,0.06024,0.06377,0.05748,0.06283,408675432.0
2020-02-19,0.06282,0.06306,0.05654,0.05737,360991315.0
2020-02-20,0.05734,0.05908,0.05545,0.05818,323424931.0
2020-02-21,0.05818,0.06006,0.05739,0.05847,324430721.0
2020-02-22,0.05856,0.05912,0.05701,0.0583,275321494.0
2020-02-23,0.0583,0.06211,0.05823,0.06151,346239333.0
2020-02-24,0.0615,0.06191,0.0574,0.05907,387317026.0
2020-02-25,0.05907,0.05925,0.05577,0.05606,364172176.0
2020-02-26,0.05607,0.05674,0.04625,0.04914,577235373.0
2020-02-27,0.04918,0.05212,0.04614,0.04989,338999152.0
2020-02-28,0.04987,0.05134,0.02286,0.0489,313933720.0
2020-02-29,0.04886,0.05001,0.04709,0.0471,255284363.0
2020-03-01,0.04709,0.04835,0.04505,0.04563,319589360.0
2020-03-02,0.04564,0.04987,0.04545,0.04933,318808647.0
